,NPI_ID,HCP_ID,TARGET,Age,Year_of_Experience,Number_of_Rx,Rx_last_1_Month,Rx_last_3_Month,Rx_last_6_Month,Rx_last_12_Month,Claims_last_1_Month,Claims_last_3_Month,Claims_last_6_Month,Claims_last_12_Month,Procedures_chemo_last_1_month,Procedures_chemo_last_3_month,Procedures_chemo_last_6_month,Procedures_chemo_last_12_month,Procedures_radio_last_6_month,Procedures_radio_last_12_month,Procedures_Biopsy_last_6_month,Promotional_medscape,Promotional_medscape_last_1_month,Promotional_medscape_last_3_month,Promotional_medscape_last_6_month,Promotional_medscape_last_12_month,Sex_ M ,Specialty_Oncology,Specialty_Pediatric,Specialty_Uro-oncology,HCO_Affiliation_Type_Contract,HCO_Affiliation_Type_Referral
2378,4760730,HCP_2379,1,60,50,865,1018,1817,3022,5722,62,84,132,206,53,104,205,347,164,261,83,8,12,17,19,28,False,True,False,False,True,False
2379,6263382,HCP_2380,1,46,27,650,1126,1928,2797,4505,295,414,552,559,73,80,98,163,77,121,123,9,10,15,30,32,False,False,False,False,False,True
2380,7440341,HCP_2381,0,79,36,1100,1115,1819,2758,3803,31,61,65,111,29,37,43,65,117,231,242,5,8,10,19,35,True,False,False,True,False,True
2381,9293807,HCP_2382,1,42,11,556,926,1706,1774,2658,211,338,480,530,36,46,71,132,148,225,98,9,13,26,32,62,False,False,True,False,True,False
2382,5891960,HCP_2383,1,42,45,1010,1781,3504,4635,8153,299,466,711,915,51,88,139,247,102,156,132,7,12,20,28,54,True,False,True,False,False,False
2383,1956285,HCP_2384,1,34,14,253,394,784,1050,1307,214,376,486,830,65,110,114,162,113,118,67,8,10,13,22,37,True,False,True,False,False,False
2384,2874096,HCP_2385,0,31,60,1100,1304,1592,2317,2349,118,194,260,298,41,47,55,84,116,204,108,10,12,22,26,35,False,True,False,False,False,False
2385,7838994,HCP_2386,0,35,11,549,613,1038,1133,1773,140,264,410,579,25,29,51,72,57,92,164,5,10,18,26,30,False,False,False,False,False,False
2386,2789871,HCP_2387,1,34,20,696,723,1160,1474,1932,71,123,239,404,54,103,142,176,172,205,204,8,15,24,29,33,True,False,True,False,False,True
2387,6588376,HCP_2388,0,45,60,1100,1406,2115,2603,3280,114,157,263,504,33,49,94,154,76,100,142,5,7,9,17,25,True,False,False,False,False,False
2388,9392268,HCP_2389,0,67,43,1100,1606,3103,5423,5499,13,15,24,33,71,92,108,203,83,111,103,9,11,17,19,28,False,False,False,False,False,True
2389,9949528,HCP_2390,1,29,37,1042,1157,2066,3421,4631,335,596,934,1183,35,41,73,97,121,184,84,8,11,15,23,26,False,False,False,False,False,False
2390,6915641,HCP_2391,0,58,28,100,160,307,418,728,85,118,141,166,56,99,154,232,100,162,180,5,9,13,26,27,True,False,False,True,True,False
2391,3436874,HCP_2392,0,90,29,795,1399,2305,3929,4082,129,142,214,329,63,106,211,308,90,136,116,6,9,11,14,25,True,False,False,True,False,True
2392,2133222,HCP_2393,1,32,49,1100,1292,2581,3431,4504,224,333,485,765,28,50,76,112,264,374,59,6,8,15,24,48,True,False,False,True,False,False
2393,1098810,HCP_2394,1,35,57,1100,2061,3407,3927,6724,29,48,77,102,23,44,71,75,93,105,191,6,11,13,17,30,True,False,False,False,False,False
2394,7395720,HCP_2395,1,78,56,1054,1147,1804,3057,4029,150,232,243,372,26,52,103,175,158,192,142,9,14,27,30,55,True,False,False,False,True,False
2395,3594360,HCP_2396,0,43,28,1100,1250,2434,3242,3355,262,370,570,781,73,141,242,278,117,229,303,6,7,14,26,49,True,False,False,False,True,False
2396,1737516,HCP_2397,1,65,48,868,1175,1177,1273,1528,213,249,459,910,26,35,42,58,131,209,81,6,9,12,19,38,False,False,True,False,True,False
2397,5608290,HCP_2398,0,49,60,1100,2095,2617,3805,5297,80,82,139,271,30,47,63,77,73,83,61,6,7,8,10,16,False,False,False,False,False,True
2398,3419287,HCP_2399,1,38,12,289,419,563,707,760,342,499,592,1142,28,40,76,102,188,264,126,9,15,22,33,35,True,False,False,False,False,False
2399,3642572,HCP_2400,0,82,60,1000,1512,1972,3870,4911,71,92,184,339,27,29,52,85,195,382,165,9,10,17,21,28,False,True,False,False,False,False
2400,2078012,HCP_2401,0,81,11,625,1242,1582,2870,3441,265,310,521,719,25,43,60,71,207,395,140,7,12,18,35,55,True,False,False,False,False,True
2401,1090243,HCP_2402,1,34,30,578,1011,1738,2426,4338,146,270,492,701,62,84,130,197,95,136,73,7,13,23,38,41,True,True,False,False,True,False
2402,8891961,HCP_2403,1,38,41,771,1362,2520,3245,4826,88,117,223,226,24,48,60,81,148,290,162,9,18,29,43,55,False,False,False,False,False,True
2403,8670552,HCP_2404,1,64,12,120,136,168,249,489,284,508,658,1090,49,85,121,241,84,158,136,6,12,18,23,24,False,True,False,False,False,True
2404,1110014,HCP_2405,1,61,38,1100,1563,2284,2600,4990,178,193,319,414,70,139,200,266,233,360,76,7,13,17,20,38,False,False,False,False,False,False
2405,3497569,HCP_2406,1,76,13,631,1154,2062,2254,4257,74,121,133,189,54,55,91,170,134,145,153,9,13,22,37,39,True,False,False,False,True,False
2406,6636729,HCP_2407,0,52,10,662,1111,1698,2160,3842,265,375,410,799,47,52,58,95,152,157,127,7,12,23,38,67,True,False,False,True,False,True
2407,3635464,HCP_2408,0,82,40,772,787,1156,2017,3070,307,357,388,769,75,89,160,195,175,247,76,6,10,15,23,34,False,False,False,False,False,True
2408,5692034,HCP_2409,0,85,39,1100,1697,2910,5491,10858,125,214,377,715,57,59,81,144,104,169,219,5,6,8,9,17,False,False,True,False,False,False
2409,9521632,HCP_2410,0,70,12,289,398,702,743,1099,78,117,229,400,48,50,96,142,98,181,95,5,10,17,31,36,False,False,False,False,True,False
2410,1916477,HCP_2411,0,79,10,565,780,868,1056,1974,100,177,212,292,38,48,54,90,154,263,61,7,12,18,32,39,True,False,False,False,False,True
2411,2948407,HCP_2412,0,61,38,979,1668,2443,3609,4930,319,508,1011,1320,35,53,55,67,155,267,182,5,7,9,14,25,True,False,True,False,False,False
2412,7817744,HCP_2413,0,32,10,396,519,600,1191,1826,117,171,238,394,69,74,115,225,109,139,222,8,13,24,28,49,True,False,False,False,False,False
2413,3144158,HCP_2414,0,85,24,130,191,234,341,605,318,373,679,702,44,74,119,182,169,266,116,10,17,28,29,31,True,False,False,False,False,False
2414,1658077,HCP_2415,0,34,10,881,1028,1350,2424,3639,138,229,322,636,72,134,182,270,164,243,112,7,14,27,42,66,True,False,True,False,False,True
2415,4659790,HCP_2416,0,54,60,681,912,1218,1801,2297,132,220,247,308,27,35,36,54,179,263,127,10,19,29,55,64,True,False,False,True,False,True
2416,4308864,HCP_2417,1,58,35,938,1159,1962,3238,5092,17,27,43,65,65,101,114,214,208,249,131,9,16,29,43,85,False,False,False,False,True,False
2417,1436789,HCP_2418,0,63,52,1043,1774,2375,2377,3714,190,310,407,505,57,68,95,165,69,133,130,5,8,13,24,46,False,False,True,False,False,True
2418,5230452,HCP_2419,0,83,34,999,1127,1744,2593,3063,32,64,96,150,35,69,110,144,142,218,124,9,10,12,20,26,True,False,False,False,False,False
2419,3965737,HCP_2420,0,84,14,100,105,190,331,435,112,186,210,375,28,45,73,89,172,294,180,10,17,18,22,28,False,False,True,False,True,False
2420,5039363,HCP_2421,0,91,51,1100,2039,2439,3158,3687,139,160,214,426,72,137,163,312,58,100,160,10,18,27,37,39,True,False,False,False,False,False
2421,8159759,HCP_2422,1,76,53,1068,1797,2676,5187,10025,342,472,522,550,27,48,81,90,91,95,157,9,11,14,22,25,True,True,False,False,False,True
2422,6389124,HCP_2423,0,68,10,213,323,644,844,1366,145,164,273,384,66,115,227,441,131,212,144,9,12,22,29,37,True,False,False,False,False,False
2423,8539630,HCP_2424,0,68,58,1100,1723,2600,4314,6987,197,371,501,938,33,39,56,65,301,370,88,5,6,7,11,22,False,False,False,False,False,True
2424,9424352,HCP_2425,0,46,60,1100,1492,1626,1848,2603,339,449,664,1151,49,79,126,217,149,255,124,5,6,11,19,33,True,False,False,True,False,False
2425,2860584,HCP_2426,0,44,32,315,483,502,538,850,27,48,90,137,27,53,71,121,180,197,168,8,15,19,21,40,True,False,False,False,True,False
2426,5898827,HCP_2427,0,84,10,100,118,163,315,530,145,277,549,563,72,99,140,143,180,312,226,8,14,19,36,43,True,False,False,True,False,True
2427,3978739,HCP_2428,0,31,59,1095,1158,1931,3615,6661,339,389,738,993,33,57,81,94,152,154,87,6,10,11,15,28,False,False,False,False,True,False
2428,4220324,HCP_2429,0,89,60,1100,1806,3603,4167,8244,284,346,488,976,49,75,87,88,69,120,66,6,9,12,18,25,False,False,False,False,False,False
2429,8904386,HCP_2430,0,38,60,1008,1096,1207,1837,3156,91,121,218,301,70,130,254,325,175,286,163,10,17,21,36,40,True,True,False,False,False,True
2430,5163670,HCP_2431,1,70,51,1100,1862,3261,6196,9543,233,305,424,611,37,38,45,59,142,226,159,10,11,22,41,52,False,False,True,False,False,False
2431,5377647,HCP_2432,0,85,55,1100,2080,2302,2479,2953,161,177,235,335,32,54,93,129,79,134,96,9,12,21,30,50,True,False,True,False,True,False
2432,7379750,HCP_2433,1,71,17,194,256,422,754,1415,264,401,586,924,58,82,150,249,181,326,159,6,7,8,12,15,True,False,False,False,False,True
2433,6614287,HCP_2434,1,74,18,330,448,833,1040,1205,123,218,380,641,61,69,115,204,130,220,145,9,13,24,45,69,True,False,False,False,False,False
2434,2360794,HCP_2435,0,61,37,1100,1964,2942,4919,6293,227,338,543,1029,55,98,103,204,130,234,151,5,9,10,14,18,False,False,False,False,False,False
2435,6500834,HCP_2436,1,55,57,886,1294,1992,2061,2846,95,148,295,347,57,72,118,158,134,236,125,6,9,12,22,37,True,True,False,False,True,False
2436,2362294,HCP_2437,0,31,60,1100,1106,1269,1977,3212,150,229,272,479,35,67,110,218,103,185,121,5,10,19,26,28,True,False,False,True,True,False
2437,4160627,HCP_2438,0,52,43,645,977,1462,2875,5226,46,50,54,65,62,94,127,142,59,104,85,7,12,23,37,60,True,False,False,True,False,False
2438,3563887,HCP_2439,1,49,17,831,1085,1943,2577,4362,82,130,246,279,24,38,39,44,136,167,207,7,11,21,31,39,False,False,True,False,False,False
2439,7097808,HCP_2440,1,44,50,1100,1317,1662,3008,3734,145,246,359,407,30,53,78,150,84,115,108,10,17,26,41,54,True,True,False,False,False,True
2440,3526262,HCP_2441,1,58,35,363,696,908,1398,2459,234,284,554,1086,32,34,47,80,171,190,201,9,12,23,38,74,True,False,False,True,False,True
2441,7823449,HCP_2442,0,49,10,284,330,397,653,900,39,72,125,194,23,45,73,91,100,113,136,7,10,18,19,28,True,True,False,False,True,False
2442,5598010,HCP_2443,0,70,60,880,1541,2461,2578,4333,260,474,773,1525,65,113,157,284,136,182,208,8,11,21,26,52,True,False,True,False,True,False
2443,8348070,HCP_2444,0,80,42,1100,1517,2580,5066,7313,310,571,923,1381,65,80,151,247,78,140,164,5,9,17,27,41,True,False,False,False,False,True
2444,4012460,HCP_2445,0,42,10,100,140,205,299,589,77,108,128,172,60,67,134,243,83,144,92,6,10,13,26,28,True,False,False,False,False,False
2445,8885142,HCP_2446,1,57,44,1017,1082,1853,3171,6056,119,123,205,282,31,52,90,168,101,112,107,10,14,25,49,98,False,True,False,False,False,False
2446,3388963,HCP_2447,0,33,10,136,211,402,409,801,174,307,376,720,73,128,157,182,134,205,159,9,16,26,27,33,True,True,False,False,False,False
2447,3006574,HCP_2448,1,56,45,929,1756,2980,4145,6678,149,291,564,707,72,119,208,335,82,139,126,10,20,38,44,84,True,False,False,False,True,False
2448,5512244,HCP_2449,1,41,39,1100,1696,2866,3520,4314,190,199,248,262,71,131,183,335,120,150,108,8,12,20,38,52,True,False,True,False,False,False
2449,4922621,HCP_2450,1,76,12,730,741,1066,1293,1737,21,36,67,104,34,53,65,129,126,146,69,7,14,27,29,39,True,False,False,False,False,True
2450,5259523,HCP_2451,1,74,40,1100,1953,2422,4440,8579,295,548,887,1033,45,65,116,155,122,189,154,6,12,20,39,69,True,False,False,False,False,True
2451,9803724,HCP_2452,0,90,35,1100,1686,3011,3739,5892,190,238,388,677,64,89,98,141,136,226,108,6,7,12,16,25,False,False,False,False,False,False
2452,2596498,HCP_2453,1,71,46,1100,1179,1777,3255,4222,301,529,924,1786,75,77,102,158,132,224,135,10,15,16,22,44,False,False,False,True,True,False
2453,4604800,HCP_2454,1,34,53,589,624,671,721,771,34,56,107,116,59,67,105,208,117,205,79,9,13,17,33,49,True,True,False,False,False,False
2454,2007707,HCP_2455,0,88,54,1100,1528,2712,3507,6718,106,210,269,459,35,38,72,137,214,358,107,10,14,22,34,55,False,False,False,True,False,False
2455,7771002,HCP_2456,0,43,10,100,164,308,349,519,210,363,441,627,42,77,143,245,101,184,111,6,8,12,19,36,False,False,False,True,True,False
2456,6594350,HCP_2457,0,41,33,1085,1999,3842,6880,12434,278,359,531,619,56,81,122,164,116,229,83,5,7,10,16,30,True,False,True,False,True,False
2457,3329058,HCP_2458,1,39,17,882,1625,2588,4679,4718,168,248,471,587,27,54,103,182,236,267,160,10,16,18,29,43,True,False,True,False,False,False
2458,2064861,HCP_2459,1,68,49,1100,1360,1396,2485,4355,8,11,21,32,43,70,115,152,183,270,128,8,13,18,20,25,True,False,False,False,True,False
2459,4046470,HCP_2460,1,77,48,1100,1334,2162,2432,4841,330,469,622,699,25,42,76,99,202,368,66,8,12,13,18,26,False,False,False,False,False,True
2460,7692328,HCP_2461,0,69,60,720,1332,1805,3250,3866,307,471,898,1623,68,120,205,260,102,163,126,8,12,15,28,50,False,False,False,False,False,True
2461,1805792,HCP_2462,1,49,17,1047,1960,3647,4503,8636,95,119,160,309,40,52,74,87,82,110,124,7,13,21,32,53,True,True,False,False,False,True
2462,7503915,HCP_2463,0,80,20,100,110,159,242,285,240,277,496,874,26,41,72,106,109,120,111,7,9,16,17,25,True,False,False,False,False,False
2463,8486137,HCP_2464,0,88,60,1100,1627,2937,4250,8478,295,476,766,940,66,73,82,159,127,208,127,10,15,21,31,52,True,False,False,False,False,False
2464,9591836,HCP_2465,0,29,16,1100,2127,2761,4443,8801,306,504,995,1283,38,40,76,104,73,136,59,8,15,18,21,39,False,False,False,False,False,False
2465,3068614,HCP_2466,1,50,48,1100,1199,2017,3599,6458,171,178,213,281,72,102,105,141,164,248,227,7,9,13,24,33,False,True,False,False,True,False
2466,2241734,HCP_2467,1,55,17,437,785,1474,1752,2752,272,483,846,997,54,104,192,301,159,174,150,7,9,12,24,44,True,True,False,False,False,True
2467,3284623,HCP_2468,0,69,10,582,1094,1447,2459,4227,271,323,568,721,41,74,100,128,142,230,124,7,8,9,12,15,False,False,False,True,False,False
2468,7285603,HCP_2469,0,91,33,1092,2135,2781,3795,6699,60,90,114,140,72,134,139,257,131,216,87,8,11,19,24,30,True,False,True,False,False,False
2469,7734540,HCP_2470,0,76,43,684,788,1098,1716,2777,319,571,607,1147,51,67,127,162,93,152,182,8,10,13,26,49,True,False,False,True,False,True
2470,7863807,HCP_2471,1,42,50,1100,1281,1768,1864,2142,172,296,498,591,70,131,189,306,140,182,86,7,14,25,38,43,True,False,False,False,False,False
2471,2711759,HCP_2472,0,53,10,293,344,429,501,716,167,198,270,319,53,72,119,162,96,117,154,6,7,13,17,23,False,False,False,True,False,False
2472,1660265,HCP_2473,0,64,58,1030,1827,3500,4358,6966,104,133,166,326,40,78,135,268,100,142,130,7,10,15,19,32,True,False,False,False,True,False
2473,2195928,HCP_2474,1,71,15,534,882,911,1673,2474,316,401,762,1390,38,54,69,80,285,396,108,8,12,19,24,45,False,False,False,False,False,False
2474,4685461,HCP_2475,1,73,54,1100,1833,3172,3700,4504,305,352,463,843,68,80,128,149,124,131,77,8,14,25,26,42,False,False,False,False,False,False
2475,1092613,HCP_2476,1,30,37,1035,1364,2309,2399,4212,191,311,465,856,45,74,143,246,190,246,118,7,11,19,24,34,True,True,False,False,False,False
2476,1547460,HCP_2477,0,61,10,876,1186,1326,2026,3783,142,218,279,339,64,93,178,270,62,124,137,10,11,22,39,53,True,False,False,False,False,False
2477,6672225,HCP_2478,0,80,10,400,490,594,1055,1935,105,177,353,512,38,63,79,115,130,248,164,5,8,11,12,16,False,False,False,False,True,False
2478,5628994,HCP_2479,1,57,19,1052,2068,4098,7919,14044,200,315,481,918,75,136,191,231,70,82,206,9,15,24,32,59,True,False,False,False,False,False
2479,7623285,HCP_2480,0,60,19,100,125,136,176,243,45,77,95,152,70,117,203,388,116,163,174,9,10,15,18,24,True,True,False,False,True,False
2480,7691793,HCP_2481,0,70,10,100,198,379,719,1065,323,372,452,652,68,118,182,247,160,231,111,10,14,25,50,80,True,False,True,False,False,False
2481,4926562,HCP_2482,0,69,58,1100,2026,4043,5828,5974,165,310,532,662,30,40,74,116,121,193,150,10,17,18,27,51,True,False,False,False,False,False
2482,5359010,HCP_2483,1,75,41,410,667,833,1157,2144,17,33,45,66,29,49,86,87,115,164,100,6,8,12,14,23,False,False,False,False,True,False
2483,4436377,HCP_2484,0,80,60,1100,1469,2548,4184,7309,128,218,347,564,58,84,154,210,164,213,208,7,9,10,16,28,False,False,False,False,False,True
2484,2222348,HCP_2485,1,44,31,736,1046,1400,2513,4674,182,321,330,652,55,88,122,219,179,355,152,10,11,17,28,30,True,False,False,False,False,True
2485,9023898,HCP_2486,1,46,33,1100,1365,2126,3801,6152,140,265,319,637,31,38,43,78,90,136,146,9,12,14,24,37,True,False,False,False,True,False
2486,9210799,HCP_2487,0,34,49,1100,1815,2699,4648,6156,205,404,604,1180,51,86,136,254,116,158,156,5,7,9,13,18,False,False,True,False,False,True
2487,1584774,HCP_2488,0,58,60,1100,2036,2258,3118,5146,331,488,965,1757,50,66,73,109,141,198,52,8,10,11,17,20,False,False,True,False,False,False
2488,9490755,HCP_2489,1,63,15,432,831,1136,1326,1856,336,494,841,976,23,38,72,75,127,187,215,8,9,14,19,24,False,False,False,False,False,False
2489,2306134,HCP_2490,0,73,49,1100,1435,1529,2188,2678,67,79,81,136,74,148,274,284,94,139,186,5,7,10,19,23,True,True,False,False,False,True
2490,7191761,HCP_2491,1,48,35,1100,1739,2278,2427,4806,234,380,567,914,72,84,105,155,72,105,81,9,18,24,43,50,False,True,False,False,False,True
2491,4972418,HCP_2492,0,47,51,1100,1368,2670,4943,6566,299,549,636,713,74,95,130,150,193,281,72,5,9,14,20,23,False,False,False,False,False,True
2492,1011895,HCP_2493,1,63,48,1100,1988,1992,3539,6069,219,330,549,767,63,90,107,112,128,202,158,10,11,13,14,25,True,False,False,False,False,False
2493,8268327,HCP_2494,0,53,10,137,240,423,656,1122,288,450,467,601,62,101,147,240,72,126,131,5,6,8,12,19,True,False,True,False,True,False
2494,4844010,HCP_2495,1,47,48,1100,1999,3534,3753,4507,41,67,84,157,58,101,116,145,92,156,127,6,9,14,25,27,False,False,False,True,False,False
2495,9846323,HCP_2496,0,76,60,884,1566,2478,3813,4288,29,54,92,170,53,100,118,218,143,222,97,9,15,29,52,102,False,False,False,False,False,False
2496,8505659,HCP_2497,0,87,10,329,599,746,981,1655,154,180,320,622,71,117,118,196,122,191,105,8,14,28,33,63,False,False,False,False,False,False
2497,3270607,HCP_2498,0,75,55,1100,2148,2682,4561,6011,72,80,104,149,27,50,66,116,106,212,129,5,9,16,21,25,True,True,False,False,False,False
2498,9566511,HCP_2499,0,77,60,412,586,965,1455,2060,151,156,279,552,57,73,121,167,124,220,151,6,7,8,10,14,True,False,False,True,False,False
2499,4359191,HCP_2500,0,41,10,651,715,1412,2727,4010,150,204,361,476,25,28,42,43,94,185,82,9,16,19,22,38,False,False,False,False,False,False
2500,1791342,HCP_2501,0,31,60,1100,1401,1757,2788,4759,259,401,728,933,44,67,70,93,69,90,165,9,16,21,39,43,True,False,False,False,False,False
2501,1500608,HCP_2502,0,92,19,664,738,945,1250,1769,177,254,442,479,33,64,107,174,101,141,190,8,13,19,27,52,False,False,False,False,True,False
2502,7032611,HCP_2503,0,54,10,288,522,570,825,840,13,19,28,42,66,119,196,357,133,215,77,9,12,18,22,39,True,True,False,False,False,True
2503,2925254,HCP_2504,1,52,34,353,426,449,839,1258,320,526,839,999,28,45,83,150,92,145,173,8,9,13,25,37,True,False,True,False,False,False
2504,6077406,HCP_2505,1,37,20,899,1779,2993,5063,6893,92,107,122,244,23,41,79,153,139,267,163,7,8,12,16,20,False,False,False,True,True,False
2505,5482050,HCP_2506,0,33,46,1100,1424,2487,2877,4562,92,142,224,389,44,65,104,200,116,139,107,5,8,10,20,22,True,False,False,False,True,False
2506,5913151,HCP_2507,0,62,10,311,354,629,1188,1990,246,439,738,1226,28,41,46,47,152,208,67,8,10,12,21,41,True,False,False,False,False,False
2507,2701911,HCP_2508,0,54,16,1100,1596,2455,3423,6565,29,43,67,95,54,85,125,170,140,182,177,7,13,17,18,27,True,False,False,True,True,False
2508,2589869,HCP_2509,0,63,60,1100,1760,1835,2804,5036,238,348,458,564,67,118,231,352,101,134,202,9,11,15,27,53,False,True,False,False,False,False
2509,6011522,HCP_2510,0,64,55,703,1098,2099,3065,5594,229,288,410,437,63,110,183,228,48,57,129,5,6,12,21,40,True,False,False,True,False,False
2510,3893613,HCP_2511,1,67,18,480,817,1275,1737,1870,63,124,225,366,57,91,134,204,126,173,191,6,8,11,18,34,True,True,False,False,False,True
2511,9132322,HCP_2512,0,89,28,1100,1172,1979,2279,3340,198,235,364,594,67,108,183,283,268,343,86,9,18,34,53,85,False,False,False,True,True,False
2512,8912185,HCP_2513,1,47,49,1100,1878,2664,3384,6075,343,679,1056,1230,52,97,130,250,158,159,127,10,20,34,43,75,True,False,False,False,False,True
2513,6963350,HCP_2514,0,28,60,1100,1403,1741,3077,5083,265,500,935,1438,74,84,97,147,96,112,108,10,13,16,28,30,True,False,False,False,False,False
2514,4624163,HCP_2515,0,58,60,1100,1302,1936,3651,6287,159,213,360,683,51,60,109,116,153,268,111,10,11,21,42,74,True,False,False,True,False,False
2515,4756536,HCP_2516,1,53,33,1082,2002,2772,5197,7216,350,672,1189,2080,40,75,103,168,121,162,89,8,16,22,35,43,True,False,True,False,True,False
2516,8000687,HCP_2517,1,54,11,1100,1720,2062,2824,4784,89,103,178,288,67,133,228,309,79,90,145,10,15,24,37,50,False,False,False,False,False,False
2517,9568581,HCP_2518,0,78,10,698,1028,1481,2664,2747,106,158,219,302,65,82,87,117,206,208,82,6,9,17,32,49,True,False,False,True,False,False
2518,9726535,HCP_2519,0,39,59,1100,1678,2983,3082,4626,84,133,236,347,41,78,99,195,136,266,123,10,20,26,49,77,True,False,False,False,True,False
2519,7764308,HCP_2520,0,28,16,498,668,1264,2236,4183,42,53,95,173,75,150,246,333,157,252,172,7,11,21,28,56,False,False,False,False,False,False
